Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-21 18:00:00-05:00,17466.0,17499.5,17466.0,17498.75,17498.75,1413
2024-01-21 18:05:00-05:00,17499.0,17499.5,17492.25,17497.75,17497.75,1166
2024-01-21 18:10:00-05:00,17497.75,17497.75,17490.75,17492.0,17492.0,683
2024-01-21 18:15:00-05:00,17491.75,17498.0,17490.25,17492.0,17492.0,649
2024-01-21 18:20:00-05:00,17492.25,17492.5,17478.75,17483.5,17483.5,1236
2024-01-21 18:25:00-05:00,17483.5,17484.75,17477.75,17479.75,17479.75,362
2024-01-21 18:30:00-05:00,17479.75,17488.5,17478.0,17479.25,17479.25,691
2024-01-21 18:35:00-05:00,17479.25,17486.25,17474.5,17486.0,17486.0,506
2024-01-21 18:40:00-05:00,17486.25,17492.5,17482.5,17492.25,17492.25,493
2024-01-21 18:45:00-05:00,17492.25,17494.0,17484.25,17487.5,17487.5,468
2024-01-21 18:50:00-05:00,17487.75,17492.25,17486.5,17486.75,17486.75,402
2024-01-21 18:55:00-05:00,17486.5,17488.25,17481.0,17484.0,17484.0,405
2024-01-21 19:00:00-05:00,17484.5,17487.25,17480.0,17484.0,17484.0,399
2024-01-21 19:05:00-05:00,17484.25,17491.5,17484.0,17490.5,17490.5,434
2024-01-21 19:10:00-05:00,17490.0,17490.5,17483.5,17484.75,17484.75,364
2024-01-21 19:15:00-05:00,17485.0,17490.5,17483.75,17490.5,17490.5,235
2024-01-21 19:20:00-05:00,17490.25,17491.25,17487.5,17489.25,17489.25,240
2024-01-21 19:25:00-05:00,17489.75,17497.5,17489.0,17497.25,17497.25,712
2024-01-21 19:30:00-05:00,17497.5,17507.75,17496.0,17505.75,17505.75,1171
2024-01-21 19:35:00-05:00,17506.5,17509.75,17501.5,17509.0,17509.0,868
2024-01-21 19:40:00-05:00,17509.0,17524.5,17507.25,17517.5,17517.5,1760
2024-01-21 19:45:00-05:00,17518.25,17524.25,17514.0,17524.0,17524.0,683
2024-01-21 19:50:00-05:00,17524.0,17538.25,17519.75,17532.5,17532.5,1466
2024-01-21 19:55:00-05:00,17533.0,17563.0,17531.25,17556.5,17556.5,2701
2024-01-21 20:00:00-05:00,17556.5,17563.75,17554.25,17563.5,17563.5,1558
2024-01-21 20:05:00-05:00,17562.75,17567.5,17557.0,17560.75,17560.75,1133
2024-01-21 20:10:00-05:00,17561.0,17567.0,17558.0,17565.5,17565.5,1614
2024-01-21 20:15:00-05:00,17565.5,17565.5,17545.75,17545.75,17545.75,1623
2024-01-21 20:20:00-05:00,17546.5,17562.5,17546.5,17561.75,17561.75,1191
2024-01-21 20:25:00-05:00,17562.25,17562.25,17554.0,17560.0,17560.0,776
2024-01-21 20:30:00-05:00,17559.25,17566.75,17552.75,17557.25,17557.25,956
2024-01-21 20:35:00-05:00,17557.25,17559.0,17548.0,17551.75,17551.75,680
2024-01-21 20:40:00-05:00,17551.5,17552.0,17544.0,17546.25,17546.25,904
2024-01-21 20:45:00-05:00,17547.0,17554.0,17545.25,17550.75,17550.75,645
2024-01-21 20:50:00-05:00,17550.0,17550.25,17542.75,17547.5,17547.5,729
2024-01-21 20:55:00-05:00,17548.0,17550.75,17545.0,17548.0,17548.0,328
2024-01-21 21:00:00-05:00,17548.5,17549.0,17543.5,17547.5,17547.5,430
2024-01-21 21:05:00-05:00,17549.0,17551.0,17546.5,17548.25,17548.25,404
2024-01-21 21:10:00-05:00,17548.25,17558.5,17547.75,17555.25,17555.25,731
2024-01-21 21:15:00-05:00,17555.25,17562.0,17553.5,17559.75,17559.75,530
2024-01-21 21:20:00-05:00,17559.25,17559.25,17551.5,17553.25,17553.25,355
2024-01-21 21:25:00-05:00,17553.5,17555.25,17546.25,17547.25,17547.25,419
2024-01-21 21:30:00-05:00,17547.75,17548.75,17538.0,17538.5,17538.5,950
2024-01-21 21:35:00-05:00,17538.0,17545.75,17537.5,17544.5,17544.5,451
2024-01-21 21:40:00-05:00,17544.5,17546.75,17543.0,17546.5,17546.5,257
2024-01-21 21:45:00-05:00,17546.75,17554.0,17546.75,17552.5,17552.5,417
2024-01-21 21:50:00-05:00,17553.0,17553.5,17548.0,17550.75,17550.75,317
2024-01-21 21:55:00-05:00,17549.75,17553.25,17546.5,17549.75,17549.75,319
2024-01-21 22:00:00-05:00,17550.0,17551.75,17545.25,17546.25,17546.25,413
2024-01-21 22:05:00-05:00,17546.0,17546.25,17542.25,17543.5,17543.5,246
2024-01-21 22:10:00-05:00,17543.5,17545.0,17541.0,17543.25,17543.25,264
2024-01-21 22:15:00-05:00,17543.25,17546.25,17541.0,17546.25,17546.25,273
2024-01-21 22:20:00-05:00,17546.0,17546.5,17539.5,17540.75,17540.75,246
2024-01-21 22:25:00-05:00,17541.0,17546.25,17541.0,17544.5,17544.5,266
2024-01-21 22:30:00-05:00,17545.25,17548.75,17543.75,17548.5,17548.5,377
2024-01-21 22:35:00-05:00,17548.5,17552.25,17546.75,17551.5,17551.5,261
2024-01-21 22:40:00-05:00,17551.75,17552.0,17546.25,17548.25,17548.25,217
2024-01-21 22:45:00-05:00,17548.0,17554.75,17548.0,17550.5,17550.5,344
2024-01-21 22:50:00-05:00,17551.25,17552.0,17542.75,17544.0,17544.0,343
2024-01-21 22:55:00-05:00,17543.5,17547.5,17542.25,17546.75,17546.75,282
2024-01-21 23:00:00-05:00,17547.25,17552.25,17547.0,17550.75,17550.75,417
2024-01-21 23:05:00-05:00,17551.0,17554.5,17549.5,17553.25,17553.25,256
2024-01-21 23:10:00-05:00,17553.0,17553.5,17550.0,17552.75,17552.75,145
2024-01-21 23:15:00-05:00,17553.75,17555.25,17547.0,17548.25,17548.25,292
2024-01-21 23:20:00-05:00,17548.0,17552.0,17548.0,17551.5,17551.5,159
2024-01-21 23:25:00-05:00,17550.75,17552.0,17550.0,17551.5,17551.5,125
2024-01-21 23:30:00-05:00,17551.0,17552.5,17550.25,17551.25,17551.25,116
2024-01-21 23:35:00-05:00,17551.25,17552.0,17548.25,17548.25,17548.25,151
2024-01-21 23:40:00-05:00,17549.25,17549.75,17545.75,17549.0,17549.0,150
2024-01-21 23:45:00-05:00,17548.5,17549.5,17547.0,17548.25,17548.25,88
2024-01-21 23:50:00-05:00,17548.5,17552.5,17548.5,17551.0,17551.0,250
2024-01-21 23:55:00-05:00,17550.75,17555.0,17550.0,17551.0,17551.0,156
